task_id,task_type,start_time,target_id,robot_id,priority,cur_status,dependency,finish_time,description
1748,Charging,NULL,19,2,5,RanToCompletion,NULL,"2020-06-02 08:46:42",Succeeded
1749,Charging,NULL,20,3,5,RanToCompletion,NULL,"2020-06-02 08:46:41",Succeeded
1750,ExecuteTask,"2020-06-02 08:47:26",21,3,2,RanToCompletion,0,"2020-06-02 08:48:26",Succeeded
1751,ExecuteTask,"2020-06-02 08:48:11",22,1,2,RanToCompletion,0,"2020-06-02 08:50:18",Succeeded
1752,ExecuteTask,"2020-06-02 08:48:56",23,2,2,RanToCompletion,0,"2020-06-02 08:50:36",Succeeded
1753,ExecuteTask,"2020-06-02 08:49:41",24,3,2,RanToCompletion,0,"2020-06-02 08:51:38",Succeeded
1754,ExecuteTask,"2020-06-02 08:50:26",25,1,2,RanToCompletion,0,"2020-06-02 08:52:35",Succeeded
1755,ExecuteTask,"2020-06-02 08:51:11",26,2,2,RanToCompletion,0,"2020-06-02 08:54:10",Succeeded
1756,ExecuteTask,"2020-06-02 08:51:56",27,3,2,RanToCompletion,0,"2020-06-02 08:54:05",Succeeded
1757,ExecuteTask,"2020-06-02 08:52:41",28,1,2,RanToCompletion,0,"2020-06-02 08:55:02",Succeeded
1758,ExecuteTask,"2020-06-02 08:53:26",29,NULL,2,Created,0,NULL,NULL
1759,ExecuteTask,"2020-06-02 08:54:11",30,3,2,RanToCompletion,0,"2020-06-02 08:55:44",Succeeded
1760,ExecuteTask,"2020-06-02 08:54:56",21,2,2,RanToCompletion,0,"2020-06-02 08:58:00",Succeeded
1761,ExecuteTask,"2020-06-02 08:55:41",22,1,2,RanToCompletion,0,"2020-06-02 08:58:30",Succeeded
1762,ExecuteTask,"2020-06-02 08:56:26",23,3,2,RanToCompletion,0,"2020-06-02 08:58:06",Succeeded
1763,ExecuteTask,"2020-06-02 08:57:11",24,NULL,2,Created,0,NULL,NULL
1764,ExecuteTask,"2020-06-02 08:57:56",25,NULL,2,Created,0,NULL,NULL
1765,Charging,NULL,18,1,5,Running,NULL,NULL,NULL
1766,Charging,NULL,19,2,5,Running,NULL,NULL,NULL
1767,Charging,NULL,20,3,5,Running,NULL,NULL,NULL
